2471,214.0,112.0,7.0999999,30210,0
1379,498.0,169.0,7.30000019,135246,0
4442,343.0,292.0,7.9000001,221128,46000
2118,1624.0,287.0,7.9000001,361169,18000
4922,781.0,275.0,7.30000019,111609,89000
560,148.0,49.0,6.5999999,62037,0
2949,76.0,121.0,6.5,16224,830
4173,79.0,143.0,5.19999981,7384,0
2576,108.0,94.0,7.0999999,28068,0
1015,28.0,12.0,5.80000019,1686,161
3209,30.0,8.0,3.0999999,851,128
2094,69.0,50.0,5.69999981,10104,265
788,88.0,56.0,7.5,11612,0
1622,123.0,81.0,6.19999981,25572,2000
578,391.0,196.0,7.5,240241,0
368,152.0,84.0,7.0999999,71842,0
2274,148.0,118.0,6.19999981,17373,767
4516,1.0,6.0,7.4000001,70,45
1835,101.0,64.0,5.30000019,14315,201
1575,102.0,34.0,6.19999981,42644,0
671,31.0,12.0,5.9000001,8904,0
4714,186.0,256.0,5.80000019,39975,24000
3014,590.0,318.0,6.4000001,343648,0
1354,433.0,151.0,7.69999981,98354,0
1351,254.0,125.0,6.0,81888,0
2888,103.0,53.0,5.30000019,6267,368
1572,268.0,135.0,6.9000001,30339,0
4724,4.0,5.0,5.9000001,917,224
269,55.0,24.0,8.39999962,9852,0
613,319.0,81.0,7.5999999,181879,0
730,282.0,63.0,3.79999995,53115,0
1933,185.0,109.0,5.80000019,34942,1000
703,39.0,25.0,6.9000001,6011,905
3098,274.0,245.0,7.5,55842,13000
1577,207.0,83.0,6.19999981,19986,892
1733,350.0,167.0,6.5,57281,0
3149,52.0,33.0,4.80000019,4790,804
2635,441.0,163.0,5.69999981,65551,0
4314,42.0,68.0,8.10000038,6678,0
1655,43.0,52.0,6.30000019,3198,478
3700,411.0,436.0,6.5999999,180479,42000
4954,20.0,4.0,7.5999999,437,450
3619,17.0,4.0,3.5999999,912,502
3653,187.0,122.0,3.5,39095,16000
3318,42.0,113.0,7.80000019,7630,0
1792,40.0,32.0,4.5,5312,939
2179,1106.0,268.0,8.10000038,482064,14000
528,291.0,129.0,4.5,22961,1000
1934,116.0,81.0,5.5,49486,886
1686,121.0,75.0,5.30000019,15427,449
1078,109.0,48.0,6.9000001,36108,0
1263,123.0,74.0,6.69999981,22250,913
2470,232.0,168.0,7.4000001,43205,0
2863,626.0,318.0,8.0,473887,10000
4150,7.0,26.0,7.69999981,2112,0
35,29.0,7.0,7.5,1314,68
1662,131.0,56.0,5.30000019,7319,327
1320,696.0,203.0,7.30000019,137891,0
3590,86.0,138.0,6.19999981,47297,16000
3856,197.0,267.0,6.0,75864,23000
4246,233.0,354.0,7.5999999,76094,37000
420,95.0,59.0,5.0,30215,0
2944,34.0,90.0,6.9000001,3571,429
3222,174.0,167.0,6.19999981,60555,0
4634,322.0,343.0,7.0,103737,56000
1673,294.0,98.0,5.9000001,77684,0
2998,45.0,99.0,7.0,14301,0
1968,354.0,138.0,5.30000019,18632,656
2280,251.0,62.0,5.4000001,98794,0
4006,174.0,256.0,7.30000019,123553,25000
3955,110.0,332.0,7.0999999,29440,12000
4799,1.0,5.0,6.5,354,34
3165,39.0,76.0,5.30000019,10791,464
600,80.0,61.0,7.0999999,15103,2000
2144,978.0,205.0,7.5999999,187595,0
1885,568.0,176.0,6.4000001,86504,0
3377,69.0,147.0,5.69999981,19157,0
1935,369.0,140.0,4.9000001,25870,2000
2049,30.0,17.0,7.19999981,3480,396
4452,289.0,313.0,6.19999981,99035,17000
2444,1100.0,342.0,7.19999981,154938,10000
1443,346.0,149.0,7.30000019,43135,0
3642,733.0,453.0,8.30000019,544884,30000
4542,185.0,180.0,7.30000019,52894,55000
3733,230.0,272.0,6.0999999,37495,37000
1226,186.0,129.0,7.30000019,27543,607
4144,10.0,10.0,7.9000001,53,33
4746,4080.0,828.0,8.10000038,644227,1364147
759,92.0,26.0,6.0,85903,0
1527,81.0,41.0,6.4000001,9566,1000
326,211.0,127.0,6.9000001,29935,0
3178,6.0,3.0,6.30000019,397,143
1806,1331.0,252.0,7.69999981,399651,0
2804,235.0,84.0,7.5,52533,10000
1236,140.0,107.0,6.0,5442,339
328,515.0,215.0,7.9000001,281842,34000
4721,29.0,36.0,5.0999999,4099,0
1541,100.0,62.0,4.5999999,10966,365
2008,35.0,45.0,5.5999999,5674,329
4223,3.0,3.0,6.80000019,64,31
524,173.0,72.0,7.19999981,76842,4000
2650,101.0,37.0,3.0,8279,837
1486,318.0,129.0,6.69999981,90374,0
922,34.0,35.0,5.0999999,12942,902
691,460.0,122.0,8.0,163492,15000
2703,483.0,157.0,6.9000001,182757,19000
2747,113.0,63.0,4.19999981,15015,494
862,405.0,132.0,6.30000019,172217,0
4048,99.0,147.0,6.0999999,36029,14000
535,97.0,57.0,7.19999981,49007,0
954,64.0,53.0,5.19999981,63625,0
4448,2725.0,712.0,8.60000038,928227,349000
3082,1017.0,418.0,8.0,641997,13000
4917,29.0,39.0,4.69999981,4146,0
1547,2110.0,283.0,8.10000038,580999,33000
4363,15.0,30.0,4.30000019,2157,421
625,68.0,32.0,6.5999999,17124,949
972,243.0,73.0,6.80000019,220392,0
4224,2.0,11.0,5.0999999,322,81
2578,415.0,279.0,7.0999999,101221,0
4605,53.0,70.0,5.0,9418,0
4502,60.0,44.0,7.5,12672,0
2926,"","",5.19999981,118,30
2528,76.0,58.0,5.69999981,28848,0
1399,61.0,52.0,5.5999999,3740,314
620,654.0,181.0,7.5,143835,14000
2336,148.0,47.0,7.0,4360,1000
2100,64.0,35.0,6.69999981,3222,352
4293,380.0,270.0,6.5999999,133177,24000
804,37.0,10.0,4.5999999,2129,138
1623,90.0,37.0,6.30000019,14656,0
3583,173.0,226.0,6.4000001,138661,0
3425,169.0,218.0,7.19999981,58967,10000
4850,1211.0,464.0,5.5,69757,62000
3295,17.0,56.0,7.19999981,9214,0
3516,752.0,445.0,6.80000019,202800,60000
1945,271.0,129.0,6.0999999,96693,0
4942,14.0,"",5.9000001,954,57
3704,54.0,152.0,5.69999981,7625,0
811,144.0,52.0,6.80000019,22345,0
2569,382.0,31.0,6.69999981,12399,0
899,164.0,70.0,4.4000001,26051,0
18,133.0,51.0,8.0,17799,0
2328,814.0,237.0,5.19999981,88146,0
561,252.0,77.0,7.0,154199,0
912,395.0,114.0,6.30000019,144053,0
3457,283.0,377.0,7.4000001,141425,25000
3455,1140.0,669.0,8.0,551363,106000
4382,3.0,8.0,4.4000001,237,190
4147,384.0,415.0,7.30000019,150082,36000
3815,83.0,76.0,3.5999999,15866,0
1389,112.0,63.0,5.9000001,12519,853
3044,281.0,324.0,7.5999999,136673,10000
3384,10.0,4.0,5.19999981,1097,402
1403,237.0,87.0,5.30000019,80639,0
498,143.0,51.0,7.69999981,52846,0
1447,192.0,128.0,6.69999981,31169,812
1126,515.0,160.0,6.4000001,56741,1000
3146,492.0,270.0,5.9000001,78256,0
51,28.0,27.0,7.19999981,1756,169
6,71.0,36.0,6.30000019,4546,167
3187,19.0,37.0,7.19999981,1696,1000
3830,211.0,195.0,4.9000001,49312,0
1472,79.0,58.0,5.0999999,10777,671
3256,245.0,335.0,7.80000019,139114,15000
3616,636.0,479.0,8.0,503631,64000
4744,994.0,602.0,6.80000019,275868,85000
2582,150.0,144.0,6.30000019,12197,650
4388,13.0,18.0,7.0999999,2841,0
1713,795.0,194.0,6.19999981,162909,0
1917,155.0,128.0,6.4000001,25165,827
4263,122.0,238.0,6.5,64748,12000
4607,23.0,16.0,4.9000001,2706,549
4344,211.0,211.0,6.19999981,69355,10000
4064,166.0,234.0,5.0999999,20376,15000
2791,299.0,166.0,6.80000019,60156,0
1266,42.0,10.0,6.19999981,899,271
658,317.0,112.0,4.30000019,19331,949
4317,216.0,276.0,7.4000001,115813,22000
958,682.0,161.0,8.30000019,604904,31000
2594,27.0,99.0,7.4000001,6183,1000
1659,988.0,187.0,6.69999981,272223,14000
2468,409.0,168.0,6.4000001,35140,0
3156,245.0,195.0,6.19999981,40964,0
225,116.0,84.0,7.69999981,9513,0
1916,332.0,153.0,6.30000019,162331,0
3691,40.0,92.0,6.5999999,7390,0
3958,160.0,224.0,5.5999999,58366,10000
4215,420.0,319.0,7.5999999,203963,58000
289,284.0,201.0,7.19999981,91017,0
4589,252.0,349.0,7.0999999,86664,38000
314,48.0,34.0,6.5999999,16764,1000
4278,34.0,9.0,5.80000019,844,962
1009,742.0,173.0,7.69999981,343274,18000
4894,266.0,194.0,5.19999981,55617,14000
2757,118.0,190.0,6.69999981,24150,923
454,388.0,173.0,6.9000001,219171,19000
3886,127.0,178.0,5.19999981,44662,0
2730,192.0,172.0,7.69999981,99177,11000
2983,26.0,41.0,4.4000001,2458,211
592,249.0,60.0,5.69999981,43376,0
1725,120.0,92.0,7.69999981,19732,0
1307,514.0,162.0,8.0,128455,0
4937,6.0,"",6.69999981,114,4
2996,215.0,50.0,6.5,17068,0
285,149.0,120.0,7.4000001,27629,2000
1692,91.0,40.0,6.5999999,29392,0
3426,388.0,333.0,6.80000019,87677,11000
3965,738.0,462.0,6.5999999,212204,24000
1166,57.0,28.0,7.19999981,5841,942
234,80.0,22.0,6.30000019,13587,729
1143,113.0,57.0,7.30000019,10499,0
519,227.0,88.0,5.0999999,29659,1000
3105,33.0,67.0,7.0999999,8087,1000
2146,31.0,12.0,5.69999981,3088,290
2052,62.0,52.0,2.70000005,3611,131
2978,66.0,83.0,6.5,11391,1000
1582,985.0,190.0,6.0999999,86890,0
2216,835.0,285.0,7.5,149966,0
3694,679.0,510.0,6.9000001,508818,46000
4477,397.0,351.0,6.4000001,216581,21000
4782,15.0,23.0,5.19999981,2032,620
4826,144.0,181.0,5.80000019,44296,12000
910,514.0,134.0,8.19999981,469561,21000
748,145.0,40.0,6.5999999,35314,0
4450,779.0,321.0,6.0,101178,90000
1241,198.0,59.0,6.19999981,33745,0
4816,114.0,130.0,5.5999999,36487,0
113,7.0,12.0,7.30000019,340,32
3020,9.0,11.0,4.30000019,1118,77
1215,147.0,59.0,5.69999981,14904,0
1046,216.0,61.0,5.80000019,24868,964
2214,5.0,10.0,6.0,369,12
4222,352.0,180.0,4.30000019,79146,25000
2801,257.0,186.0,5.4000001,115099,2000
754,14.0,10.0,6.4000001,438,20
1552,346.0,109.0,4.5,34435,886
287,426.0,96.0,8.39999962,168203,11000
4262,122.0,238.0,6.5,64747,12000
4169,142.0,231.0,7.0999999,49240,12000
1092,523.0,116.0,8.19999981,414976,21000
4729,351.0,421.0,8.30000019,161288,72000
859,185.0,62.0,6.9000001,63459,3000
2783,124.0,146.0,7.0,56654,0
2437,99.0,60.0,7.30000019,6261,0
2874,319.0,190.0,5.9000001,111087,0
2084,1390.0,248.0,5.5,138863,0
4531,436.0,292.0,7.19999981,229574,56000
826,184.0,83.0,7.0999999,54478,0
492,204.0,99.0,7.30000019,153468,0
4493,24.0,16.0,8.69999981,3144,0
4143,182.0,283.0,7.4000001,99430,43000
1569,69.0,27.0,4.9000001,3754,113
4737,17.0,18.0,3.4000001,838,728
4236,4.0,23.0,5.69999981,625,124
4226,629.0,384.0,7.30000019,447979,105000
666,223.0,57.0,6.9000001,181380,0
4201,313.0,535.0,7.4000001,96233,26000
3296,77.0,111.0,5.5999999,25344,0
1269,59.0,73.0,5.4000001,10100,153
2674,1033.0,285.0,5.5999999,115649,4000
4674,1.0,"",8.19999981,108,232
2025,114.0,72.0,7.19999981,5709,754
3052,189.0,141.0,3.9000001,26624,0
1650,274.0,94.0,6.69999981,70292,8000
4905,29.0,72.0,7.30000019,2581,0
1355,188.0,100.0,5.0999999,12093,394
4087,1.0,13.0,6.69999981,37,38
3369,290.0,221.0,5.19999981,75345,0
4079,189.0,162.0,5.0999999,25484,13000
293,31.0,19.0,4.19999981,1040,425
2945,82.0,62.0,5.69999981,11285,509
273,494.0,151.0,8.30000019,235133,0
2453,1053.0,276.0,6.80000019,155745,10000
2264,186.0,89.0,7.0,58906,0
2584,97.0,105.0,6.5,13239,0
3747,142.0,152.0,6.30000019,89568,17000
4936,50.0,10.0,8.19999981,10388,0
3324,201.0,167.0,5.19999981,84209,0
1899,258.0,96.0,6.4000001,89128,0
991,53.0,43.0,6.5999999,6705,167
4696,174.0,260.0,7.0,87682,43000
279,319.0,125.0,7.9000001,142448,14000
2162,63.0,60.0,6.5999999,3291,400
2500,236.0,91.0,6.80000019,76467,0
1426,805.0,214.0,7.0999999,193962,5000
4888,117.0,122.0,6.30000019,12276,21000
1584,205.0,78.0,5.9000001,41664,0
3501,311.0,179.0,6.0,181443,12000
2200,433.0,209.0,7.69999981,110394,0
1179,132.0,105.0,6.9000001,12980,646
504,215.0,77.0,7.5999999,54042,0
2622,187.0,78.0,4.30000019,39471,0
4346,3.0,"",6.9000001,44,224
547,35.0,11.0,5.5,7470,0
3450,20.0,34.0,5.9000001,3443,480
4053,141.0,232.0,6.19999981,78974,11000
3897,190.0,447.0,7.9000001,70382,33000
1310,3646.0,313.0,8.69999981,1217752,25000
3874,199.0,257.0,7.0999999,111003,22000
3200,435.0,298.0,6.69999981,207839,0
512,159.0,88.0,7.0,61396,11000
648,112.0,43.0,7.0999999,38949,0
148,137.0,101.0,6.19999981,7584,0
673,180.0,75.0,3.9000001,35018,716
1823,249.0,74.0,7.5,23486,0
2056,52.0,54.0,6.19999981,4257,188
945,277.0,93.0,5.80000019,62271,0
2728,81.0,46.0,7.4000001,14100,0
2552,86.0,78.0,6.80000019,11132,0
408,419.0,184.0,7.19999981,49672,3000
1639,481.0,127.0,6.5,43839,0
2984,359.0,111.0,1.89999998,74945,0
2962,32.0,25.0,6.0,3425,0
2672,352.0,251.0,6.5,61912,0
3750,233.0,84.0,1.60000002,74351,62000
4633,15.0,6.0,5.0999999,1091,0
4204,1187.0,608.0,7.19999981,557489,95000
3278,20.0,59.0,5.5,2541,342
3169,111.0,137.0,5.69999981,23767,845
595,115.0,31.0,6.80000019,55895,0
4854,13.0,1.0,8.19999981,374,0
495,281.0,142.0,6.5,62038,0
4768,345.0,298.0,6.80000019,62836,20000
645,495.0,131.0,8.30000019,277505,10000
1963,95.0,46.0,5.69999981,8215,371
4868,145.0,210.0,7.19999981,64322,24000
1316,253.0,85.0,4.5999999,13065,897
2921,308.0,300.0,7.5,120189,11000
4859,50.0,23.0,5.19999981,4510,0
3134,370.0,299.0,7.5999999,189812,15000
3977,154.0,211.0,6.9000001,119213,17000
3410,230.0,178.0,4.80000019,42182,0
4575,462.0,355.0,6.30000019,172707,37000
4239,511.0,525.0,6.4000001,175413,60000
840,77.0,31.0,6.0999999,9845,613
4132,9.0,16.0,5.30000019,502,207
1707,33.0,40.0,5.69999981,9693,530
4410,741.0,585.0,7.9000001,431620,77000
542,293.0,98.0,5.4000001,43743,0
4433,1.0,3.0,6.69999981,83,165
1567,131.0,85.0,6.30000019,22649,0
3895,82.0,20.0,3.0999999,2753,0
1454,101.0,91.0,6.30000019,5178,132
1741,276.0,181.0,7.0999999,71596,3000
698,78.0,22.0,5.9000001,33186,0
2413,75.0,55.0,6.0,5585,997
1237,122.0,77.0,6.30000019,8697,374
1198,133.0,42.0,4.5999999,6884,458
3316,21.0,14.0,5.30000019,4387,240
4815,4.0,5.0,4.0,146,244
1460,677.0,225.0,6.30000019,79877,0
1223,527.0,196.0,6.80000019,77493,6000
4615,410.0,44.0,8.39999962,62756,21000
1602,165.0,81.0,6.4000001,15053,393
612,31.0,10.0,6.69999981,15730,0
471,37.0,27.0,5.5999999,1768,208
4735,81.0,155.0,6.19999981,20186,0
1878,174.0,92.0,7.0,26434,0
4109,172.0,265.0,6.69999981,156898,22000
4751,23.0,95.0,5.0,3119,0
3262,301.0,230.0,6.4000001,100837,0
2002,158.0,39.0,6.30000019,12675,0
3483,302.0,213.0,5.69999981,63493,26000
1608,214.0,137.0,7.4000001,19397,0
1000,62.0,36.0,2.79999995,8687,0
797,173.0,60.0,5.19999981,24790,0
1977,297.0,133.0,4.5999999,46417,660
389,52.0,21.0,4.80000019,3334,739
4630,18.0,6.0,3.0999999,735,402
4926,150.0,226.0,4.80000019,34964,28000
1745,124.0,82.0,6.80000019,27052,0
881,309.0,104.0,8.0,72443,0
2608,149.0,98.0,5.30000019,44103,0
128,55.0,32.0,7.0999999,4998,785
4693,1290.0,644.0,7.0,418214,150000
2003,347.0,196.0,6.30000019,89816,0
4760,374.0,426.0,7.80000019,182983,99000
1920,286.0,131.0,6.5,49926,0
3693,64.0,49.0,3.29999995,9541,0
2213,13.0,15.0,7.19999981,131,30
1093,370.0,102.0,5.0999999,58402,0
1087,494.0,39.0,6.80000019,1024,140
4277,87.0,162.0,3.9000001,8511,0
439,34.0,16.0,5.9000001,7900,263
635,71.0,10.0,6.9000001,10410,892
1129,40.0,35.0,7.19999981,2412,539
2154,609.0,187.0,8.10000038,264533,12000
2982,168.0,160.0,7.19999981,127760,0
98,56.0,30.0,6.80000019,8508,328
2286,23.0,17.0,6.9000001,806,187
3110,4667.0,645.0,9.0,1676169,37000
720,140.0,47.0,4.4000001,17997,812
4616,1.0,9.0,4.30000019,569,114
4081,329.0,322.0,5.5,185394,65000
398,284.0,99.0,7.4000001,99557,21000
299,48.0,14.0,5.0,3904,495
2558,613.0,99.0,2.70000005,50415,806
4577,26.0,101.0,7.19999981,14437,0
62,596.0,153.0,8.69999981,229012,11000
2131,244.0,89.0,6.30000019,47800,0
968,462.0,140.0,7.5,239540,0
868,50.0,20.0,6.19999981,5668,491
4216,164.0,260.0,5.5999999,59248,48000
3452,39.0,17.0,7.0999999,5741,0
292,58.0,78.0,4.5,1905,249
4561,244.0,285.0,6.5,92364,15000
2001,83.0,82.0,7.19999981,10585,0
2054,255.0,151.0,6.69999981,82731,0
1353,148.0,100.0,5.0999999,66941,1000
3291,791.0,279.0,6.19999981,186879,0
2192,3.0,"",6.0999999,156,22
1773,132.0,58.0,4.5999999,12263,564
3904,129.0,156.0,5.30000019,37156,0
3274,203.0,161.0,6.4000001,132048,12000
1468,85.0,57.0,3.5999999,15517,500
325,211.0,127.0,6.9000001,29932,0
298,294.0,177.0,7.5999999,133966,0
3268,304.0,84.0,8.10000038,155249,115000
2705,645.0,236.0,7.5999999,295375,15000
3207,39.0,79.0,6.4000001,11958,1000
3147,36.0,60.0,6.80000019,6723,1000
1936,117.0,75.0,5.5999999,11815,320
3627,89.0,102.0,5.80000019,11950,0
437,64.0,52.0,5.5,5187,902
1801,21.0,28.0,7.0,493,61
1992,122.0,60.0,6.4000001,4894,298
2065,28.0,44.0,7.5,1747,353
844,105.0,50.0,6.80000019,15088,824
4319,533.0,440.0,6.69999981,328067,68000
4284,105.0,224.0,6.19999981,29282,11000
2717,220.0,143.0,7.5,77656,0
2464,11.0,27.0,6.80000019,1227,62
1308,240.0,111.0,7.0999999,24412,944
2389,243.0,151.0,7.4000001,31130,0
1094,703.0,98.0,7.0999999,169023,10000
85,207.0,103.0,7.69999981,67822,0
4192,28.0,62.0,6.5,8227,0
2230,700.0,233.0,7.19999981,136048,0
663,72.0,19.0,6.0999999,37611,0
2306,2254.0,357.0,7.69999981,259837,13000
4547,275.0,276.0,7.4000001,136973,47000
4857,1.0,"",7.19999981,178,0
15,204.0,145.0,7.69999981,133348,0
1186,106.0,55.0,5.9000001,11232,0
2042,786.0,202.0,5.80000019,141533,0
1034,218.0,130.0,7.0999999,67604,12000
1781,67.0,12.0,6.30000019,5182,912
3357,14.0,21.0,5.9000001,2280,448
3804,130.0,231.0,4.0,20823,0
3229,62.0,149.0,7.69999981,8429,0
3793,80.0,54.0,7.5,13003,10000
3991,3.0,4.0,4.80000019,243,223
486,418.0,123.0,7.9000001,219008,0
2173,11.0,25.0,7.19999981,772,83
3727,79.0,156.0,5.9000001,32399,0
3263,90.0,145.0,5.0999999,33042,0
818,174.0,74.0,7.5,26513,0
1441,734.0,212.0,5.5,98535,0
4872,156.0,263.0,6.69999981,31359,0
594,24.0,10.0,5.80000019,3013,344
3431,641.0,350.0,6.69999981,361924,0
3827,266.0,264.0,7.30000019,75306,48000
3495,84.0,101.0,3.79999995,12399,0
1068,98.0,73.0,5.30000019,74343,694
1125,274.0,108.0,6.0,81611,0
2661,188.0,132.0,6.19999981,20000,0
1255,549.0,140.0,7.4000001,100743,0
155,36.0,13.0,6.9000001,2603,608
850,224.0,85.0,7.80000019,30618,0
2601,646.0,230.0,7.5999999,273108,0
775,76.0,45.0,6.5999999,9105,0
399,692.0,204.0,8.10000038,600266,13000
3445,8.0,35.0,5.80000019,463,594
2397,70.0,110.0,7.80000019,9037,0
3594,22.0,42.0,3.9000001,1328,0
1264,602.0,150.0,7.0,203269,11000
80,167.0,100.0,8.0,62860,0
3478,250.0,298.0,5.5999999,40776,10000
3834,226.0,174.0,5.80000019,30511,0
3615,176.0,225.0,6.0999999,28483,0
2803,12.0,35.0,6.19999981,1656,155
987,488.0,195.0,6.0999999,124941,0
4429,1097.0,653.0,8.10000038,682155,96000
4953,"","",7.19999981,18,0
3159,365.0,275.0,7.19999981,198111,14000
342,87.0,44.0,6.19999981,15345,0
4506,154.0,175.0,5.5,54501,16000
929,470.0,156.0,7.69999981,224671,11000
2848,88.0,100.0,6.30000019,21379,0
2332,108.0,26.0,4.9000001,5018,473
2878,32.0,85.0,7.30000019,7148,773
2655,48.0,69.0,7.0999999,3675,426
2994,35.0,14.0,3.79999995,9560,636
964,15.0,5.0,5.4000001,405,97
3514,2803.0,642.0,8.80000019,1468200,175000
460,118.0,95.0,6.0,15956,1000
3922,175.0,286.0,6.4000001,24668,0
2016,192.0,165.0,6.19999981,81444,955
3144,125.0,124.0,4.9000001,16582,0
3805,412.0,382.0,7.5,338635,39000
1169,151.0,81.0,7.0,12366,507
1566,651.0,187.0,7.30000019,65201,0
4028,48.0,82.0,5.69999981,5161,0
2359,576.0,228.0,5.30000019,94456,0
4281,195.0,257.0,7.30000019,150618,28000
487,219.0,114.0,7.4000001,119150,0
3205,10.0,8.0,4.0,551,303
1367,136.0,59.0,6.5999999,4662,170
2403,32.0,30.0,6.0,3322,265
871,118.0,53.0,6.4000001,63839,0
3761,124.0,134.0,6.80000019,52972,21000
816,88.0,44.0,5.5,23579,0
2024,288.0,160.0,6.80000019,35065,0
2633,229.0,190.0,6.5999999,71137,0
2481,316.0,156.0,6.5999999,69172,0
2108,129.0,65.0,6.0999999,30092,0
2048,132.0,98.0,5.19999981,29861,505
4342,43.0,69.0,6.69999981,12817,0
2849,47.0,15.0,7.30000019,13577,341
1037,181.0,63.0,5.80000019,27675,0
3802,518.0,420.0,6.19999981,104119,26000
3204,115.0,217.0,7.0999999,45992,7000
3365,1.0,"",6.19999981,62,54
4250,12.0,72.0,6.0999999,1658,543
3271,140.0,131.0,4.19999981,31760,0
1208,194.0,42.0,6.80000019,30682,0
3995,250.0,223.0,7.19999981,213898,36000
1637,53.0,51.0,5.4000001,7392,393
3928,86.0,162.0,6.30000019,32512,0
2273,124.0,88.0,7.0999999,11798,2000
4141,258.0,231.0,6.19999981,67796,14000
694,59.0,19.0,7.19999981,13442,0
54,107.0,44.0,6.69999981,9456,625
4205,205.0,338.0,6.30000019,106416,22000
1598,548.0,163.0,6.19999981,131801,0
3395,23.0,66.0,6.19999981,1268,195
3232,279.0,310.0,7.69999981,143121,10000
4490,"","",7.0,8,65
766,202.0,93.0,7.19999981,138707,0
3184,249.0,240.0,6.80000019,72809,0
884,286.0,143.0,7.5999999,97838,3000
3142,75.0,147.0,7.0,27266,0
2291,161.0,112.0,6.5999999,58297,0
988,155.0,37.0,6.69999981,19126,0
1583,118.0,66.0,6.0,23943,425
767,346.0,148.0,7.5999999,299258,0
1700,564.0,119.0,7.0,187181,0
2988,321.0,293.0,7.5,99236,0
3477,264.0,190.0,5.9000001,80338,0
4708,188.0,181.0,5.5,47320,12000
2442,307.0,209.0,7.5,98160,0
1336,648.0,85.0,4.80000019,129601,0
2799,399.0,222.0,7.0999999,142496,0
2124,182.0,96.0,7.80000019,18940,2000
3559,419.0,217.0,5.9000001,141179,9000
4545,608.0,454.0,8.10000038,467613,165000
3562,619.0,351.0,6.4000001,171418,17000
1628,497.0,103.0,6.4000001,93367,0
402,94.0,55.0,7.4000001,29610,0
57,88.0,67.0,6.69999981,4812,465
742,4144.0,199.0,9.30000019,1689764,108000
2914,29.0,18.0,5.9000001,1573,285
2662,614.0,210.0,6.19999981,142115,0
351,178.0,57.0,6.0,23351,0
4089,248.0,285.0,6.19999981,104005,18000
2484,78.0,64.0,6.69999981,5321,356
4304,711.0,450.0,6.5,181792,48000
3829,149.0,215.0,6.4000001,136680,13000
1003,39.0,42.0,5.80000019,16222,0
2296,152.0,107.0,7.0,24033,0
91,50.0,15.0,6.80000019,4550,419
607,209.0,82.0,7.19999981,68159,0
936,500.0,147.0,7.30000019,114070,0
2256,1111.0,177.0,7.9000001,396396,57000
2376,336.0,223.0,7.5999999,175962,0
282,335.0,212.0,6.80000019,46493,7000
2755,46.0,8.0,7.0,3262,377
1370,690.0,177.0,8.0,79330,0
867,378.0,154.0,7.0999999,300542,0
